transaction_id,date,ticker,action,quantity,price
551,2022-02-13,MSFT,BUY,464.0,139.41
552,2022-03-29,QCOM,BUY,479.0,239.1
553,2021-04-09,JPM,SELL,192.0,191.03
554,2021-10-26,META,BUYY,137.0,315.76
555,2022-07-27,CSCO,BUY,46.0,247.9
556,2021-07-04,WMT,SELL,41.0,266.1
557,2022-02-04,ORCL,SELL,77.0,461.42
558,2021-12-16,AMD,BUY,484.0,429.64
559,2022-05-28,META,BUY,199.0,481.09
560,2021-06-12,CSCO,SELL,197.0,437.33
561,2021-12-29,AVGO,BUY,411.0,239.09
562,2022-07-04,BAC,SELL,246.0,301.61
563,2022-01-30,TGT,SELL,310.0,453.08
564,2021-10-26,ADBE,SELL,167.0,411.64
565,2022-01-16,MSFT,BUY,396.0,410.48
566,2021-07-26,GOOGL,SELL,265.0,452.76
567,2022-02-11,WMT,SELL,70.0,493.13
568,2022-11-01,QCOM,BUYY,3.0,469.91
569,2021-07-25,AMD,SELL,84.0,62.57
570,2022-03-23,GOOGL,BUY,256.0,460.98
571,2021-04-06,ADBE,BUY,82.0,242.47
572,2021-05-15,NVDA,BUY,259.0,289.62
573,2022-07-02,MSFT,SELL,321.0,98.56
574,2021-04-20,NVDA,SELL,465.0,462.11
575,2021-10-24,WMT,SELL,76.0,61.5
576,2021-08-15,GOOGL,SELL,28.0,286.97
577,2021-03-17,MSFT,SELL,142.0,76.45
578,2021-05-20,ORCL,SELL,251.0,400.35
579,2022-09-14,PFE,SELL,232.0,456.93
580,2021-10-14,NVDA,SELL,343.0,335.53
581,2021-07-24,PFE,SELL,150.0,382.08
582,2021-02-28,PFE,SELL,186.0,390.42
583,2021-08-06,ORCL,BUY,293.0,303.16
584,2021-12-04,ORCL,BUY,326.0,406.7
585,2021-06-23,BAC,BUY,77.0,86.74
586,2021-03-10,COST,BUY,445.0,447.93
587,2022-02-04,KO,BUY,443.0,149.35
588,2021-04-02,META,BUY,141.0,315.89
589,2021-01-21,TSLA,BUY,381.0,356.05
590,2022-02-14,TSLA,SELL,418.0,372.32
591,2022-04-03,AMD,BUY,131.0,256.31
592,2021-06-12,PFE,BUYY,339.0,278.58
593,2022-07-05,PYPL,BUYY,142.0,130.53
594,2022-09-28,NVDA,BUY,100.0,198.44
595,2021-08-15,PYPL,BUY,167.0,414.57
596,2021-04-11,TSLA,BUY,250.0,154.48
597,2021-03-02,MRK,BUY,235.0,335.34
598,2021-09-05,TSLA,BUY,317.0,198.92
599,2021-06-03,PYPL,BUY,90.0,202.73
600,2021-12-09,MRK,BUYY,71.0,462.6
601,2022-03-20,WMT,BUY,496.0,275.05
602,2022-03-03,MSFT,SELL,448.0,276.31
603,2021-07-23,PFE,BUY,368.0,319.38
604,2021-11-09,CSCO,BUY,154.0,365.22
605,2022-09-13,QCOM,BUY,141.0,280.9
606,2021-09-15,TGT,SELL,359.0,427.55
607,2022-07-05,JPM,BUY,221.0,125.09
608,2021-03-13,KO,SELL,498.0,326.59
609,2021-03-05,META,SELL,256.0,287.77
610,2021-10-28,IBM,BUY,313.0,232.2
611,2022-03-28,IBM,SELL,114.0,138.41
612,2021-06-23,NVDA,BUY,360.0,207.76
613,2022-02-15,AMAT,SELL,457.0,196.67
614,2022-07-13,INTC,BUY,92.0,104.72
615,2021-10-02,META,SELL,367.0,448.13
616,2021-08-13,ADBE,SELL,43.0,315.03
617,2022-05-18,GOOGL,BUY,348.0,493.69
618,2022-08-11,CSCO,SELL,107.0,416.05
619,2022-05-08,KO,SELL,233.0,54.96
620,2022-01-16,AAPL,SELL,67.0,189.89
621,2022-02-10,TSLA,BUY,450.0,484.26
622,2021-03-28,MRK,SELL,475.0,491.69
623,2022-09-07,IBM,SELL,366.0,107.53
624,2022-06-25,AMAT,BUY,258.0,201.12
625,2022-05-21,WMT,BUY,101.0,466.98
626,2021-09-05,NFLX,SELL,13.0,73.36
627,2022-03-20,AMD,BUY,130.0,250.26
628,2021-04-24,META,BUY,254.0,339.13
629,2022-06-17,HON,SELL,323.0,441.49
630,2021-08-20,NVDA,BUY,174.0,403.05
631,2021-09-19,DIS,BUY,163.0,185.15
632,2021-08-27,COST,SELL,209.0,136.08
633,2021-06-23,BAC,BUY,310.0,204.73
634,2021-12-28,AMD,BUY,471.0,159.64
635,2022-09-26,NVDA,BUY,490.0,400.68
636,2021-05-08,TGT,SELL,333.0,482.58
637,2021-11-09,HON,BUY,23.0,195.88
638,2021-05-31,TGT,SELL,244.0,393.55
639,2022-03-11,NFLX,SELL,472.0,103.82
640,2022-06-05,TGT,BUY,179.0,256.71
641,2021-06-24,META,BUY,385.0,253.36
642,2022-07-14,DIS,SELL,484.0,107.86
643,2021-02-19,GOOGL,BUY,486.0,399.91
644,2021-08-22,KO,BUY,270.0,221.59
645,2022-07-03,IBM,SELL,338.0,339.83
646,2021-12-09,MSFT,BUY,95.0,338.07
647,2022-07-06,JPM,SELL,,281.97
648,2021-11-04,WMT,SELL,221.0,266.45
649,2021-05-24,PFE,BUY,191.0,264.32
650,2021-07-05,TGT,BUY,465.0,140.33
651,2021-04-27,GOOGL,SELL,356.0,265.54
652,2021-06-13,AVGO,BUY,68.0,68.33
653,2022-03-06,AVGO,SELL,490.0,160.02
654,2022-08-29,AVGO,SELL,474.0,117.21
655,2021-10-07,PFE,BUY,197.0,198.81
656,2021-06-10,JPM,BUY,240.0,201.99
657,2022-09-23,ORCL,BUY,408.0,440.81
658,2021-08-11,AAPL,SELL,258.0,442.74
659,2022-08-13,TSLA,BUY,246.0,359.1
660,2021-08-06,PEP,BUY,83.0,462.53
661,2021-01-22,COST,SELL,142.0,143.76
662,2021-07-17,PYPL,BUYY,38.0,289.36
663,2022-04-18,INTC,BUY,32.0,462.06
664,2022-10-18,BAC,SELL,463.0,389.27
665,2022-01-29,AVGO,BUY,139.0,308.56
666,2022-02-10,IBM,SELL,307.0,439.18
667,2022-02-27,PYPL,SELL,16.0,96.7
668,2021-10-26,MRK,SELL,41.0,272.77
669,2022-09-12,MRK,BUY,32.0,331.33
670,2022-08-18,AMAT,SELL,479.0,129.57
671,2022-04-14,AAPL,BUY,125.0,340.71
672,2022-08-24,KO,BUY,291.0,337.55
673,2021-09-14,AMAT,BUY,450.0,159.55
674,2021-07-19,AMZN,BUY,82.0,127.22
675,2021-06-29,BAC,BUY,229.0,109.24
676,2022-11-12,AMAT,BUY,415.0,419.16
677,2021-07-24,KO,SELL,454.0,238.33
678,2022-12-01,COST,SELL,127.0,193.77
679,2022-08-02,ORCL,BUYY,349.0,375.65
680,2022-02-14,JPM,BUY,159.0,231.11
681,2022-05-10,JPM,SELL,32.0,158.81
682,2021-07-13,TGT,BUYY,324.0,147.07
683,2022-06-26,DIS,SELL,474.0,452.95
684,2021-10-18,JPM,BUY,160.0,180.18
685,2022-11-28,TSLA,BUY,39.0,93.02
686,2022-08-03,MRK,BUY,264.0,236.21
687,2022-10-20,AVGO,SELL,108.0,113.23
688,2022-02-19,ADBE,BUY,364.0,493.64
689,2021-04-16,AAPL,SELL,270.0,422.45
690,2022-04-30,KO,SELL,287.0,221.39
691,2022-09-06,AMD,SELL,320.0,140.5
692,2022-01-21,MSFT,SELL,371.0,106.56
693,2021-02-12,AAPL,BUY,274.0,381.28
694,2021-12-26,ADBE,BUY,286.0,129.89
695,2022-11-30,JPM,BUY,257.0,415.54
696,2022-09-07,JPM,SELL,116.0,218.21
697,2021-12-01,WMT,BUY,313.0,65.8
698,2021-05-15,PFE,BUY,478.0,464.06
699,2021-08-15,BAC,SELL,118.0,173.46
700,2022-06-22,QCOM,BUY,321.0,293.27
701,2022-03-16,COST,SELL,63.0,95.99
702,2022-01-18,AMD,BUY,423.0,376.41
703,2021-07-01,PFE,BUY,22.0,283.86
704,2022-06-24,AMZN,BUY,55.0,314.16
705,2022-02-10,ORCL,BUY,195.0,296.86
706,2022-09-11,AAPL,SELL,364.0,151.49
707,2022-07-12,META,BUY,195.0,176.33
708,2022-02-08,MSFT,BUY,403.0,78.34
709,2021-03-23,MRK,BUY,2.0,117.24
710,2021-06-12,ORCL,BUY,430.0,210.25
711,2022-11-11,AAPL,BUY,168.0,249.67
712,2021-04-03,KO,BUYY,352.0,153.85
713,2022-07-08,AMZN,SELL,299.0,137.92
714,2021-04-12,GOOGL,BUY,273.0,462.46
715,2021-04-09,JPM,SELL,240.0,442.82
716,2022-07-27,TSLA,BUY,324.0,475.07
717,2022-02-16,PEP,BUY,455.0,50.63
718,2022-09-06,INTC,BUYY,280.0,303.21
719,2022-07-28,COST,SELL,361.0,400.31
720,2021-03-02,HON,SELL,203.0,338.16
721,2022-03-11,IBM,SELL,127.0,59.16
722,2022-01-05,QCOM,BUY,252.0,98.79
723,2021-03-03,PFE,SELL,241.0,465.98
724,2022-03-25,AMZN,SELL,239.0,221.66
725,2022-01-26,PYPL,BUY,185.0,308.15
726,2021-12-07,ADBE,BUY,232.0,429.22
727,2022-09-11,COST,SELL,16.0,220.74
728,2022-01-01,NFLX,BUY,102.0,262.86
729,2021-01-16,ORCL,BUY,332.0,204.01
730,2021-10-09,COST,SELL,184.0,99.96
731,2021-04-23,AMZN,SELL,178.0,317.19
732,2022-07-18,UPS,SELL,11.0,276.14
733,2021-12-30,TGT,BUY,475.0,254.2
734,2021-12-02,PEP,SELL,467.0,280.15
735,2021-11-12,BAC,BUY,445.0,241.48
736,2022-06-30,UPS,BUY,489.0,487.61
737,2021-02-20,TGT,BUY,335.0,260.91
738,2021-05-26,WMT,BUY,150.0,183.62
739,2022-04-23,INTC,BUY,94.0,89.03
740,2022-04-27,IBM,BUY,158.0,444.71
741,2022-09-09,UPS,SELL,316.0,355.88
742,2021-03-02,AAPL,BUY,435.0,139.81
743,2021-02-07,QCOM,SELL,456.0,457.02
744,2022-03-28,AMAT,BUY,365.0,183.24
745,2022-01-18,UPS,SELL,416.0,272.18
746,2022-05-14,ORCL,BUY,98.0,269.89
747,2022-10-14,MRK,BUY,449.0,292.47
748,2022-07-28,NVDA,SELL,375.0,483.55
749,2021-03-18,QCOM,BUY,293.0,156.84
750,2021-03-12,INTC,SELL,32.0,144.86
751,2021-10-07,MRK,SELL,198.0,77.77
752,2021-04-01,DIS,BUY,410.0,159.23
753,2022-07-28,ORCL,SELL,99.0,319.55
754,2021-12-31,AMZN,SELL,317.0,284.46
755,2022-08-30,GOOGL,BUY,349.0,90.33
756,2022-05-08,GOOGL,BUY,21.0,334.92
757,2022-03-09,PYPL,SELL,46.0,50.45
758,2022-04-02,AMD,SELL,165.0,283.61
759,2022-04-28,TGT,BUY,130.0,396.04
760,2021-07-28,NVDA,SELL,336.0,139.96
761,2021-04-02,TSLA,BUY,201.0,78.2
762,2021-03-19,PYPL,BUY,157.0,233.94
763,2022-10-10,MSFT,BUY,303.0,371.64
764,2022-07-29,WMT,SELL,285.0,348.07
765,2021-05-01,AMAT,BUY,340.0,88.96
766,2022-11-21,AMD,SELL,176.0,473.64
767,2022-11-23,PYPL,SELL,416.0,74.78
768,2022-11-13,META,BUY,31.0,140.76
769,2022-03-09,META,BUY,408.0,297.6
770,2021-03-06,TSLA,SELL,403.0,489.11
771,2022-11-22,ADBE,BUY,442.0,225.29
772,2021-05-25,GOOGL,BUY,266.0,359.57
773,2022-01-29,HON,SELL,440.0,448.87
774,2021-06-15,AMAT,SELL,185.0,456.96
775,2022-08-30,PFE,BUY,73.0,192.79
776,2021-03-02,CSCO,BUY,151.0,121.47
777,2021-04-13,PFE,SELL,207.0,249.1
778,2021-04-01,AVGO,BUY,56.0,287.22
779,2021-07-04,MRK,SELL,101.0,112.07
780,2021-10-17,MRK,SELL,257.0,95.56
781,2021-01-22,INTC,SELL,492.0,186.37
782,2021-02-26,AMAT,BUY,495.0,401.27
783,2021-08-18,PFE,BUY,386.0,93.19
784,2022-11-17,COST,SELL,145.0,476.26
785,2022-03-21,WMT,BUY,-180.0,489.42
786,2021-11-11,META,SELL,271.0,260.73
787,2022-05-05,MSFT,SELL,141.0,480.37
788,2022-07-13,TSLA,SELL,159.0,499.45
789,2022-07-06,MRK,BUY,93.0,413.22
790,2021-11-10,INTC,BUY,406.0,142.64
791,2021-10-27,META,SELL,488.0,490.17
792,2021-06-14,TGT,BUY,34.0,248.25
793,2022-11-10,BAC,SELL,303.0,270.27
794,2021-03-16,MRK,BUY,392.0,217.91
795,2022-09-24,TGT,BUY,170.0,455.3
796,2021-12-18,PFE,BUY,124.0,277.59
797,2021-12-22,GOOGL,BUY,230.0,458.09
798,2022-08-08,GOOGL,BUY,357.0,234.85
799,2021-07-20,PFE,SELL,207.0,258.01
800,2021-12-12,UPS,BUYY,149.0,275.06
801,2021-04-05,HON,SELL,328.0,131.59
802,2022-10-07,META,BUY,,227.58
803,2021-05-22,TSLA,SELL,33.0,249.69
804,2022-06-30,JPM,BUY,26.0,141.87
805,2021-12-20,AMD,BUY,364.0,194.2
806,2022-06-10,PFE,BUY,296.0,338.24
807,2021-03-04,IBM,BUY,427.0,143.41
808,2022-09-10,QCOM,SELL,71.0,409.63
809,2021-10-27,COST,SELL,294.0,370.25
810,2022-09-19,JPM,SELL,39.0,133.9
811,2021-03-05,JPM,BUY,281.0,73.12
812,2022-07-02,NVDA,BUY,115.0,406.92
813,2021-12-15,PFE,SELL,498.0,126.75
814,2021-08-23,PFE,SELL,187.0,53.8
815,2021-11-11,TGT,SELL,443.0,190.53
816,2021-05-04,PEP,SELL,207.0,237.96
817,2021-06-18,AMD,SELL,255.0,176.43
818,2021-02-20,ORCL,BUYY,280.0,183.25
819,2021-07-09,TGT,SELL,378.0,433.5
820,2021-01-27,INTC,BUYY,148.0,289.69
821,2022-05-21,MSFT,BUY,322.0,493.87
822,2022-06-28,TGT,BUY,461.0,304.32
823,2021-07-03,TSLA,BUY,482.0,72.15
824,2021-01-06,HON,BUY,413.0,431.67
825,2021-05-20,WMT,SELL,36.0,142.17
826,2021-04-20,AMD,BUY,118.0,498.53
827,2021-02-14,DIS,SELL,17.0,397.13
828,2021-08-05,AMAT,BUY,91.0,142.64
829,2022-09-10,UPS,SELL,220.0,216.82
830,2021-11-19,NVDA,SELL,266.0,436.28
831,2021-01-21,MSFT,SELL,318.0,81.87
832,2022-09-29,PYPL,BUY,93.0,381.62
833,2022-01-31,KO,SELL,55.0,381.63
834,2021-10-24,GOOGL,SELL,457.0,221.4
835,2021-06-20,NVDA,BUY,487.0,194.86
836,2021-09-05,MRK,SELL,116.0,155.55
837,2021-10-28,BAC,SELL,372.0,222.8
838,2022-09-29,META,BUY,244.0,440.08
839,2021-01-16,ADBE,SELL,252.0,192.47
840,2022-05-29,NFLX,SELL,271.0,108.58
841,2021-04-11,ADBE,SELL,213.0,313.48
842,2022-07-19,HON,SELL,368.0,345.07
843,2021-06-10,AMD,SELL,82.0,210.2
844,2021-12-20,WMT,SELL,244.0,218.55
845,2022-04-11,AMD,BUY,306.0,209.26
846,2022-10-11,PYPL,SELL,240.0,74.13
847,2021-11-03,ORCL,BUY,372.0,433.75
848,2022-05-10,AMZN,SELL,368.0,269.54
849,2022-11-21,PFE,BUY,439.0,217.3
850,2022-03-26,AMAT,SELL,194.0,325.15
851,2021-03-31,AAPL,BUY,84.0,332.0
852,2022-06-07,MRK,SELL,468.0,255.83
853,2022-11-16,MSFT,SELL,86.0,485.99
854,2021-12-24,GOOGL,SELL,402.0,85.68
855,2021-06-12,TGT,BUY,200.0,149.93
856,2021-04-12,ORCL,SELL,33.0,352.8
857,2022-05-10,TGT,BUY,359.0,394.21
858,2021-07-27,COST,BUY,284.0,353.03
859,2022-02-18,AMD,SELL,436.0,156.97
860,2022-02-19,JPM,BUY,328.0,189.23
861,2021-12-15,ORCL,BUY,298.0,91.77
862,2022-02-14,HON,SELL,365.0,381.54
863,2021-05-28,COST,BUY,15.0,71.29
864,2021-02-03,HON,SELL,455.0,166.57
865,2022-02-18,PEP,SELL,183.0,388.43
866,2022-09-25,NFLX,SELL,27.0,303.61
867,2021-09-27,UPS,SELL,357.0,224.57
868,2021-01-04,UPS,BUY,263.0,252.95
869,2022-06-26,DIS,BUY,311.0,493.71
870,2021-04-06,NVDA,SELL,470.0,494.88
871,2022-09-24,AAPL,BUY,313.0,247.56
872,2021-05-13,AMZN,SELL,184.0,217.19
873,2022-02-26,TGT,BUY,123.0,417.77
874,2022-03-24,AMAT,SELL,321.0,261.43
875,2022-10-30,GOOGL,BUY,130.0,59.02
876,2021-04-13,META,BUY,329.0,126.9
877,2021-02-24,AMD,SELL,108.0,227.6
878,2022-06-04,GOOGL,SELL,279.0,340.61
879,2021-03-03,NFLX,BUY,472.0,109.08
880,2022-07-17,AMAT,SELL,304.0,440.48
881,2021-10-22,DIS,SELL,463.0,414.65
882,2021-02-23,AMZN,SELL,344.0,325.38
883,2022-05-11,UPS,SELL,212.0,154.17
884,2022-04-13,HON,BUY,307.0,412.48
885,2022-06-12,TSLA,SELL,354.0,184.65
886,2021-05-22,NFLX,SELL,333.0,166.72
887,2021-09-13,NVDA,SELL,115.0,456.22
888,2021-10-10,CSCO,SELL,284.0,183.57
889,2021-02-21,UPS,SELL,22.0,52.78
890,2021-04-19,IBM,BUY,412.0,444.53
891,2022-01-29,TGT,SELL,145.0,151.57
892,2022-09-14,META,BUY,78.0,91.72
893,2021-11-05,TGT,BUYY,150.0,179.4
894,2022-03-06,NFLX,BUY,96.0,109.65
895,2022-09-27,AVGO,SELL,260.0,425.96
896,2022-05-19,UPS,SELL,477.0,194.74
897,2022-01-25,TSLA,BUY,344.0,336.37
898,2022-11-09,GOOGL,BUY,402.0,483.35
899,2021-11-23,COST,BUY,235.0,147.35
900,2021-05-08,TSLA,BUY,296.0,121.24
901,2022-09-19,ORCL,BUY,353.0,149.83
902,2022-06-19,ADBE,BUYY,495.0,228.05
903,2022-09-08,COST,BUY,468.0,317.13
904,2022-06-21,NVDA,SELL,304.0,202.01
905,2022-08-14,NVDA,SELL,98.0,201.51
906,2022-01-11,META,SELL,224.0,422.81
907,2021-10-12,META,SELL,27.0,73.31
908,2021-04-03,GOOGL,SELL,50.0,300.1
909,2022-02-07,JPM,SELL,176.0,452.99
910,2022-07-04,AMD,BUY,108.0,471.71
911,2022-09-17,PFE,BUY,328.0,233.89
912,2022-06-13,AMAT,SELL,379.0,134.0
913,2021-09-18,AMAT,BUY,303.0,368.93
914,2022-02-19,JPM,SELL,100.0,116.85
915,2021-03-16,COST,BUY,95.0,233.08
916,2022-06-08,ORCL,SELL,145.0,78.85
917,2021-07-09,UPS,SELL,434.0,214.19
918,2022-08-06,CSCO,SELL,14.0,205.11
919,2022-05-15,AMZN,BUYY,205.0,485.4
920,2022-05-20,AMAT,SELL,398.0,126.19
921,2022-08-02,AVGO,SELL,173.0,277.67
922,2021-07-25,QCOM,BUY,232.0,123.8
923,2022-06-13,DIS,BUY,279.0,467.07
924,2022-02-09,PEP,SELL,73.0,452.76
925,2022-03-04,BAC,SELL,494.0,354.15
926,2022-05-11,KO,SELL,259.0,432.49
927,2021-11-22,AVGO,BUY,217.0,209.68
928,2021-11-22,META,SELL,200.0,489.19
929,2021-11-01,PYPL,BUY,365.0,340.21
930,2022-03-31,KO,SELL,204.0,446.87
931,2021-12-07,META,BUY,207.0,443.15
932,2022-04-29,UPS,BUY,490.0,305.92
933,2022-03-22,DIS,BUY,116.0,425.47
934,2021-06-20,NVDA,SELL,233.0,361.82
935,2021-04-02,GOOGL,BUY,269.0,441.19
936,2022-08-19,ORCL,BUY,498.0,223.14
937,2022-06-29,UPS,SELL,395.0,288.55
938,2021-02-27,BAC,BUY,305.0,72.26
939,2022-08-10,AMZN,BUYY,42.0,122.6
940,2021-03-15,ADBE,BUY,317.0,171.78
941,2022-07-15,QCOM,BUY,451.0,370.6
942,2022-05-28,ORCL,SELL,290.0,431.1
943,2022-04-13,BAC,SELL,363.0,418.24
944,2021-06-12,TSLA,SELL,79.0,266.71
945,2022-07-02,HON,BUY,252.0,117.06
946,2022-11-19,NFLX,BUY,306.0,157.52
947,2022-08-11,META,BUY,277.0,286.75
948,2021-02-28,IBM,SELL,252.0,483.94
949,2022-01-12,IBM,BUY,247.0,443.76
950,2022-08-04,KO,BUY,16.0,96.61
951,2022-03-26,AMAT,BUYY,363.0,379.98
952,2022-01-21,BAC,BUY,123.0,345.91
953,2021-05-31,HON,BUY,467.0,317.55
954,2022-01-30,IBM,BUY,16.0,124.16
955,2021-05-07,META,BUY,31.0,352.99
956,2022-07-02,COST,BUY,113.0,207.5
957,2022-01-15,PFE,BUY,213.0,332.54
958,2021-12-02,PYPL,BUY,102.0,108.41
959,2021-10-23,UPS,SELL,131.0,116.33
960,2021-10-24,PFE,SELL,472.0,428.81
961,2022-08-17,CSCO,SELL,325.0,60.54
962,2022-09-08,PFE,BUYY,12.0,333.78
963,2021-11-08,AVGO,SELL,238.0,332.0
964,2022-06-24,PFE,SELL,59.0,263.76
965,2021-07-29,ADBE,SELL,413.0,174.2
966,2022-01-08,HON,BUY,480.0,83.92
967,2021-06-02,TGT,SELL,55.0,386.7
968,2022-04-02,TSLA,BUY,136.0,391.29
969,2022-01-24,IBM,BUY,267.0,295.43
970,2021-08-04,TGT,BUY,469.0,185.6
971,2022-04-18,NFLX,BUY,301.0,394.64
972,2022-09-10,PFE,SELL,302.0,496.4
973,2022-05-11,JPM,BUY,58.0,438.87
974,2022-02-19,INTC,BUY,395.0,254.84
975,2021-01-16,INTC,SELL,231.0,271.98
976,2021-08-07,TSLA,BUYY,306.0,284.5
977,2021-12-17,PFE,SELL,404.0,414.78
978,2021-11-15,TSLA,SELL,178.0,173.86
979,2021-06-24,PFE,BUY,321.0,266.89
980,2022-04-01,GOOGL,SELL,228.0,351.49
981,2021-03-18,CSCO,BUY,345.0,272.01
982,2022-06-18,TSLA,BUY,20.0,100.54
983,2022-11-03,IBM,BUY,465.0,423.94
984,2022-01-10,UPS,BUY,131.0,404.16
985,2021-07-16,QCOM,SELL,351.0,202.59
986,2021-01-27,BAC,SELL,24.0,331.22
987,2022-10-24,GOOGL,BUY,232.0,198.75
988,2021-08-17,ADBE,BUY,191.0,227.69
989,2022-07-04,NVDA,SELL,130.0,116.28
990,2022-03-02,AMAT,BUY,297.0,355.65
991,2021-10-09,JPM,SELL,118.0,356.05
992,2021-12-01,PYPL,BUYY,42.0,147.51
993,2022-06-09,AMD,BUY,442.0,76.47
994,2021-04-01,PFE,BUY,347.0,246.48
995,2022-08-07,BAC,BUY,489.0,352.98
996,2022-11-29,TSLA,SELL,400.0,213.78
997,2021-11-27,AAPL,SELL,485.0,200.27
998,2022-03-25,COST,SELL,407.0,348.94
999,2022-01-29,HON,SELL,314.0,165.28
1000,2022-01-03,KO,SELL,235.0,176.5
1001,2021-09-25,PYPL,BUY,443.0,443.96
1002,2021-07-31,BAC,BUY,180.0,186.66
1003,2022-10-06,KO,SELL,105.0,112.08
1004,2022-04-20,AMZN,BUY,432.0,347.5
1005,2021-11-30,DIS,BUY,319.0,328.26
1006,2022-02-01,AMD,BUY,236.0,173.26
1007,2022-08-09,AMAT,SELL,363.0,458.88
1008,2022-11-27,NFLX,SELL,429.0,245.81
1009,2022-08-11,ADBE,BUY,429.0,454.27
1010,2021-10-31,AMAT,BUY,32.0,236.61
1011,2021-09-08,BAC,SELL,146.0,485.82
1012,2022-06-01,AMZN,SELL,245.0,267.58
1013,2021-05-28,PFE,SELL,144.0,309.99
1014,2021-06-24,QCOM,SELL,302.0,300.65
1015,2022-11-19,AMZN,SELL,124.0,184.67
1016,2021-07-17,COST,SELL,338.0,63.52
1017,2022-02-16,ORCL,SELL,403.0,59.83
1018,2021-08-29,INTC,SELL,170.0,219.34
1019,2021-11-08,KO,BUY,427.0,175.72
1020,2022-02-27,HON,SELL,292.0,236.81
1021,2022-02-27,GOOGL,SELL,11.0,499.16
1022,2022-11-15,BAC,BUY,235.0,348.49
1023,2021-02-07,DIS,SELL,28.0,376.93
1024,2022-08-07,AAPL,SELL,224.0,499.83
1025,2022-02-03,IBM,BUY,192.0,221.22
1026,2021-12-10,PEP,BUY,478.0,113.39
1027,2022-06-27,AMAT,BUY,379.0,491.69
1028,2021-01-28,COST,SELL,397.0,168.53
1029,2022-08-11,ORCL,SELL,327.0,303.77
1030,2022-03-23,AMZN,SELL,204.0,271.66
1031,2021-08-11,META,SELL,338.0,478.13
1032,2022-08-16,TSLA,SELL,487.0,246.97
1033,2021-08-13,PYPL,BUY,355.0,430.45
1034,2021-03-23,ORCL,SELL,154.0,317.25
1035,2022-02-01,AVGO,SELL,122.0,62.09
1036,2021-07-01,UPS,BUY,382.0,424.39
1037,2021-12-27,TSLA,SELL,230.0,167.08
1038,2021-08-15,JPM,SELL,74.0,211.93
1039,2021-07-24,AMZN,BUYY,473.0,400.68
1040,2021-03-06,TSLA,SELL,258.0,249.47
1041,2021-04-23,NVDA,BUY,183.0,126.54
1042,2021-04-14,COST,BUY,40.0,333.04
1043,2022-02-13,HON,SELL,428.0,85.07
1044,2022-03-21,GOOGL,BUY,199.0,454.08
1045,2022-11-27,IBM,BUY,162.0,262.14
1046,2021-03-11,PYPL,SELL,185.0,167.67
1047,2022-03-29,PYPL,SELL,122.0,104.27
1048,2021-05-29,MSFT,BUY,19.0,309.12
1049,2022-11-13,HON,SELL,56.0,407.25
1050,2021-08-21,ORCL,BUY,394.0,253.06
1051,2022-04-12,AVGO,BUY,153.0,486.08
1052,2022-01-25,CSCO,SELL,436.0,92.41
1053,2021-09-21,WMT,BUYY,95.0,83.72
1054,2021-01-23,TSLA,BUY,357.0,226.03
1055,2022-11-04,KO,BUY,233.0,448.48
1056,2022-01-05,AMZN,SELL,264.0,137.81
1057,2021-12-13,QCOM,SELL,260.0,411.69
1058,2021-06-28,QCOM,SELL,237.0,107.08
1059,2022-01-17,AVGO,BUY,469.0,339.0
1060,2021-03-02,JPM,BUY,439.0,207.94
1061,2022-01-26,TGT,BUY,454.0,424.46
1062,2022-02-16,MRK,BUY,86.0,322.29
1063,2022-09-30,META,BUY,240.0,59.92
1064,2022-06-22,INTC,BUY,371.0,376.07
1065,2021-01-14,ADBE,BUYY,288.0,380.23
1066,2022-05-15,UPS,BUY,157.0,402.67
1067,2022-02-16,BAC,BUY,431.0,246.93
1068,2022-05-19,PEP,BUY,457.0,358.42
1069,2022-09-27,META,BUY,88.0,370.51
1070,2022-01-01,WMT,BUY,123.0,349.74
1071,2021-01-11,AVGO,BUY,264.0,353.31
1072,2022-09-17,WMT,BUY,421.0,172.73
1073,2021-11-04,WMT,SELL,463.0,59.87
1074,2022-06-18,AMAT,SELL,27.0,216.14
1075,2022-06-19,BAC,SELL,187.0,384.52
1076,2021-10-15,WMT,BUY,172.0,127.0
1077,2021-09-10,COST,SELL,167.0,305.36
1078,2021-03-26,IBM,SELL,204.0,461.6
1079,2021-02-08,COST,SELL,452.0,289.28
1080,2021-08-16,JPM,BUY,89.0,412.5
1081,2021-08-19,IBM,SELL,30.0,150.02
1082,2022-08-09,NFLX,BUY,326.0,336.78
1083,2022-04-07,DIS,BUY,182.0,494.25
1084,2021-12-04,AVGO,BUY,124.0,134.63
1085,2022-04-28,AAPL,SELL,245.0,94.12
1086,2021-06-21,HON,SELL,130.0,318.59
1087,2021-07-21,GOOGL,BUY,130.0,253.02
1088,2021-11-06,NVDA,BUY,249.0,158.37
1089,2021-08-06,COST,BUY,128.0,103.39
1090,2022-05-31,UPS,SELL,487.0,403.29
1091,2022-02-20,PFE,BUY,52.0,351.45
1092,2021-04-06,MSFT,SELL,342.0,112.54
1093,2022-06-07,AMAT,SELL,439.0,87.68
1094,2021-07-18,META,SELL,36.0,169.38
1095,2021-05-06,AMZN,BUY,453.0,237.39
1096,2022-05-16,NVDA,SELL,398.0,382.16
1097,2022-02-20,AAPL,SELL,450.0,449.45
